327.0 0.0
491.0 1.0

329.0 0.0
247.0 2.0

331.0 0.0
497.0 1.0

333.0 0.0
125.0 3.0

335.0 0.0
503.0 1.0

337.0 0.0
253.0 2.0

339.0 0.0
509.0 1.0

341.0 0.0
0.0 10.0

343.0 0.0
515.0 1.0

345.0 0.0
259.0 2.0

347.0 0.0
521.0 1.0

349.0 0.0
131.0 3.0

351.0 0.0
527.0 1.0

353.0 0.0
265.0 2.0

355.0 0.0
533.0 1.0

357.0 0.0
67.0 4.0

359.0 0.0
539.0 1.0

361.0 0.0
271.0 2.0

363.0 0.0
545.0 1.0

365.0 0.0
137.0 3.0

367.0 0.0
551.0 1.0

369.0 0.0
277.0 2.0

371.0 0.0
557.0 1.0

373.0 0.0
35.0 5.0

375.0 0.0
563.0 1.0

377.0 0.0
283.0 2.0

379.0 0.0
569.0 1.0

381.0 0.0
143.0 3.0

383.0 0.0
575.0 1.0

385.0 0.0
289.0 2.0

387.0 0.0
581.0 1.0

389.0 0.0
73.0 4.0

391.0 0.0
587.0 1.0

393.0 0.0
295.0 2.0

395.0 0.0
593.0 1.0

397.0 0.0
149.0 3.0

399.0 0.0
599.0 1.0

401.0 0.0
301.0 2.0

403.0 0.0
605.0 1.0

405.0 0.0
19.0 6.0

407.0 0.0
611.0 1.0

409.0 0.0
307.0 2.0

411.0 0.0
617.0 1.0

413.0 0.0
155.0 3.0

415.0 0.0
623.0 1.0

417.0 0.0
313.0 2.0

419.0 0.0
629.0 1.0

421.0 0.0
79.0 4.0

423.0 0.0
635.0 1.0

425.0 0.0
319.0 2.0

427.0 0.0
641.0 1.0

429.0 0.0
161.0 3.0

431.0 0.0
647.0 1.0

433.0 0.0
325.0 2.0

435.0 0.0
653.0 1.0

437.0 0.0
41.0 5.0

439.0 0.0
659.0 1.0

441.0 0.0
331.0 2.0

443.0 0.0
665.0 1.0

445.0 0.0
167.0 3.0

447.0 0.0
671.0 1.0

449.0 0.0
337.0 2.0

451.0 0.0
677.0 1.0

453.0 0.0
85.0 4.0

455.0 0.0
683.0 1.0

457.0 0.0
343.0 2.0

459.0 0.0
689.0 1.0

461.0 0.0
173.0 3.0

463.0 0.0
695.0 1.0

465.0 0.0
349.0 2.0

467.0 0.0
701.0 1.0

469.0 0.0
11.0 7.0

471.0 0.0
707.0 1.0

473.0 0.0
355.0 2.0

475.0 0.0
713.0 1.0

477.0 0.0
179.0 3.0

479.0 0.0
719.0 1.0

481.0 0.0
361.0 2.0

483.0 0.0
725.0 1.0

485.0 0.0
91.0 4.0

487.0 0.0
731.0 1.0

489.0 0.0
367.0 2.0

491.0 0.0
737.0 1.0

493.0 0.0
185.0 3.0

495.0 0.0
743.0 1.0

497.0 0.0
373.0 2.0

499.0 0.0
749.0 1.0

501.0 0.0
47.0 5.0

503.0 0.0
755.0 1.0

505.0 0.0
379.0 2.0

507.0 0.0
761.0 1.0

509.0 0.0
191.0 3.0

511.0 0.0
767.0 1.0

